date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,city,Index Value,Air Quality,Prominent Pollutant
2017-09-09,3.0,31.1,22.8,26.8,36.0,27.2,31.0,2017-09-09 00:33:00,2017-09-09 12:53:00,44393.67,40485.77,0.0,0.0,0.0,0.0,10.4,25.2,136.0,23.16,4.98,Hyderabad,70,Satisfactory,"PM10, PM2.5"
2023-08-10,51.0,35.0,25.3,29.4,40.2,29.6,33.9,2023-08-10 00:25:00,2023-08-10 13:02:00,45412.48,38615.38,0.7,0.7,0.0,4.0,14.2,32.0,240.0,21.69,5.33,Chennai,82,Satisfactory,CO
2017-07-18,65.0,26.9,25.6,26.1,31.2,28.4,30.2,2017-07-18 00:40:00,2017-07-18 13:49:00,47307.34,6519.91,77.6,77.6,0.0,24.0,23.5,45.0,246.0,6.43,1.45,Mumbai,56,Satisfactory,CO
2019-09-25,63.0,29.8,24.7,26.7,33.6,27.5,30.1,2019-09-25 00:28:00,2019-09-25 12:32:00,43444.4,23668.03,7.2,7.2,0.0,8.0,20.8,37.4,83.0,11.85,2.89,Kanpur,50,Good,PM2.5
2021-01-19,3.0,22.0,9.6,15.1,21.4,8.6,14.5,2021-01-19 01:38:00,2021-01-19 12:19:00,38457.95,35503.61,0.0,0.0,0.0,0.0,11.1,21.6,315.0,14.49,2.51,Agra,351,Very Poor,PM2.5
2021-11-25,1.0,29.6,18.0,23.9,32.9,19.5,26.0,2021-11-25 01:19:00,2021-11-25 12:23:00,39838.46,36223.79,0.0,0.0,0.0,0.0,9.1,18.0,43.0,17.49,3.68,Nashik,67,Satisfactory,PM2.5
2021-07-27,53.0,26.9,22.1,24.0,27.9,23.5,25.4,2021-07-27 00:40:00,2021-07-27 13:41:00,46847.02,40629.27,5.2,5.2,0.0,23.0,29.5,58.7,249.0,21.13,4.09,Pune,60,Satisfactory,"CO, PM10, PM2.5"
2022-06-03,1.0,35.5,22.4,28.1,35.8,24.5,28.8,2022-06-03 00:24:00,2022-06-03 13:41:00,47794.89,43200.0,0.0,0.0,0.0,0.0,19.4,41.8,269.0,26.71,7.28,Nashik,66,Satisfactory,PM10
2018-07-26,51.0,31.0,25.2,27.7,33.7,28.7,30.8,2018-07-26 00:37:00,2018-07-26 13:54:00,47794.41,14337.69,1.9,1.9,0.0,11.0,26.5,48.2,220.0,13.24,3.77,Ahmedabad,85,Satisfactory,PM2.5
2019-06-26,51.0,31.2,26.8,28.9,37.3,30.8,34.6,2019-06-25 23:54:00,2019-06-26 13:05:00,47459.39,40750.71,0.9,0.9,0.0,7.0,20.9,40.7,211.0,21.06,4.46,Visakhapatnam,71,Satisfactory,PM10
2016-09-22,61.0,29.5,23.7,26.4,35.0,28.7,31.3,2016-09-22 00:24:00,2016-09-22 12:32:00,43655.83,15487.47,7.4,7.4,0.0,7.0,14.0,23.8,74.0,10.69,2.34,Lucknow,43,Good,"O3, PM2.5"
2021-05-23,51.0,35.7,28.0,32.0,42.1,34.3,38.5,2021-05-22 23:23:00,2021-05-23 12:43:00,48008.92,43039.39,0.6,0.6,0.0,4.0,10.8,23.8,50.0,20.13,4.78,Howrah,49,Good,PM10
2016-09-22,53.0,30.2,23.4,26.4,35.2,27.4,30.7,2016-09-22 00:39:00,2016-09-22 12:47:00,43663.7,18272.35,0.6,0.6,0.0,1.0,19.2,33.5,106.0,11.23,2.57,Delhi,127,Moderate,"CO, PM10"
2016-11-17,0.0,29.0,17.1,22.9,29.6,16.1,22.4,2016-11-17 01:15:00,2016-11-17 12:24:00,40170.96,36595.8,0.0,0.0,0.0,0.0,14.7,33.1,89.0,19.0,4.72,Nashik,271,Poor,PM2.5
2020-01-13,1.0,29.3,15.8,21.6,29.8,16.4,22.6,2020-01-13 01:39:00,2020-01-13 12:46:00,40013.71,36455.52,0.0,0.0,0.0,0.0,13.2,30.2,265.0,16.95,3.7,Pune,188,Moderate,PM2.5
2021-04-23,1.0,38.4,21.6,30.7,37.5,20.5,29.1,2021-04-23 00:07:00,2021-04-23 13:06:00,46750.57,40111.08,0.0,0.0,0.0,0.0,18.9,33.8,131.0,23.35,7.7,Kanpur,72,Satisfactory,"O3, PM2.5"
2022-11-05,0.0,29.4,18.5,24.2,32.3,20.1,26.9,2022-11-05 00:50:00,2022-11-05 11:54:00,39796.03,35234.62,0.0,0.0,0.0,0.0,7.9,16.6,83.0,15.63,3.14,Kanpur,236,Poor,PM2.5
2019-07-01,51.0,36.8,28.1,31.0,41.0,32.2,35.0,2019-07-01 00:16:00,2019-07-01 13:09:00,46386.32,36843.2,0.2,0.2,0.0,2.0,28.4,58.0,199.0,19.79,5.67,Chennai,50,Good,"OZONE, PM2.5"
2022-02-27,0.0,23.5,11.0,16.9,23.1,8.8,15.4,2022-02-27 01:18:00,2022-02-27 12:49:00,41491.92,36292.04,0.0,0.0,0.0,0.0,14.2,26.3,330.0,18.86,3.89,Delhi,92,Satisfactory,"PM10, PM2.5"
2023-07-06,51.0,31.9,27.4,29.1,37.5,30.2,33.0,2023-07-06 00:17:00,2023-07-06 13:09:00,46328.03,17912.18,0.1,0.1,0.0,1.0,21.9,42.5,234.0,14.06,4.0,Chennai,66,Satisfactory,"NO2, PM10"
2021-08-16,61.0,29.0,25.9,27.1,35.3,31.6,33.3,2021-08-16 00:10:00,2021-08-16 12:52:00,45752.33,12436.76,8.5,8.5,0.0,19.0,11.5,30.6,240.0,11.12,2.35,Visakhapatnam,78,Satisfactory,PM10
2022-02-02,0.0,21.0,9.6,14.9,21.5,8.2,14.1,2022-02-02 01:23:00,2022-02-02 12:21:00,39539.22,35893.45,0.0,0.0,0.0,0.0,14.4,23.0,66.0,16.7,2.81,Kanpur,189,Moderate,PM2.5
2023-11-21,1.0,34.3,23.7,28.5,37.1,23.9,30.1,2023-11-21 01:19:00,2023-11-21 12:29:00,40199.48,36050.42,0.0,0.0,0.0,0.0,20.2,38.9,8.0,17.73,5.16,Mumbai,132,Moderate,"O3, PM2.5"
2019-06-27,1.0,40.4,29.1,35.0,43.3,33.0,38.2,2019-06-26 23:55:00,2019-06-27 13:46:00,49838.47,40614.61,0.0,0.0,0.0,0.0,13.5,28.1,287.0,21.64,6.53,Agra,77,Satisfactory,PM2.5
2021-05-16,2.0,38.5,25.5,33.5,41.7,27.8,35.3,2021-05-15 23:51:00,2021-05-16 13:19:00,48475.56,40000.25,0.0,0.0,0.0,0.0,7.8,21.6,82.0,21.9,5.8,Kanpur,92,Satisfactory,PM2.5
2023-07-15,51.0,27.9,19.5,23.2,30.6,21.1,24.9,2023-07-15 00:31:00,2023-07-15 13:20:00,46143.39,31910.81,0.6,0.6,0.0,5.0,23.6,44.3,274.0,19.46,4.09,Bengaluru,50,Good,PM10
2016-01-06,3.0,26.2,13.2,20.0,27.3,13.0,20.0,2016-01-06 01:13:00,2016-01-06 12:37:00,41017.14,37492.2,0.0,0.0,0.0,0.0,13.9,26.6,88.0,21.58,4.28,Bengaluru,121,Moderate,"NO2, PM2.5"
2021-02-08,0.0,22.2,9.2,15.2,21.9,7.7,14.5,2021-02-08 01:19:00,2021-02-08 12:26:00,40031.45,36000.0,0.0,0.0,0.0,0.0,11.3,25.6,286.0,17.22,2.99,Kanpur,272,Poor,PM2.5
2016-09-28,63.0,31.6,25.8,28.4,37.1,29.8,33.2,2016-09-28 00:28:00,2016-09-28 12:30:00,43352.75,37023.92,12.7,12.7,0.0,12.0,21.3,34.9,200.0,17.64,4.0,Chennai,97,Satisfactory,PM2.5
2016-12-30,0.0,28.2,15.7,21.6,28.6,16.1,22.0,2016-12-30 01:15:00,2016-12-30 12:21:00,39988.28,36725.5,0.0,0.0,0.0,0.0,10.5,27.0,114.0,18.97,4.04,Hyderabad,188,Moderate,"O3, PM2.5"
2020-09-28,51.0,31.7,25.3,28.6,38.8,31.1,35.2,2020-09-28 00:10:00,2020-09-28 12:09:00,43109.88,39197.7,0.7,0.7,0.0,5.0,6.6,20.9,275.0,17.99,3.81,Patna,85,Satisfactory,"PM10, PM2.5"
2020-02-29,1.0,27.8,14.1,21.2,29.0,14.2,22.0,2020-02-29 00:17:00,2020-02-29 11:53:00,41821.94,36748.68,0.0,0.0,0.0,0.0,9.7,25.9,101.0,18.94,3.87,Guwahati,160,Moderate,PM2.5
2018-10-07,1.0,35.6,22.6,28.7,37.3,23.0,29.6,2018-10-07 00:33:00,2018-10-07 12:19:00,42306.27,38075.13,0.0,0.0,0.0,0.0,25.2,45.7,319.0,17.62,5.19,Kanpur,222,Poor,PM2.5
2020-03-19,63.0,34.4,22.6,27.7,37.5,26.4,31.9,2020-03-19 00:31:00,2020-03-19 12:37:00,43578.0,32400.0,9.8,9.8,0.0,5.0,22.3,45.0,185.0,18.26,4.31,Visakhapatnam,102,Moderate,PM10
2022-04-30,1.0,35.6,27.2,30.6,40.2,32.6,35.7,2022-04-30 00:01:00,2022-04-30 12:47:00,45965.71,40562.06,0.0,0.0,0.0,0.0,25.8,52.6,214.0,24.99,6.09,Visakhapatnam,119,Moderate,PM10
2023-08-27,3.0,32.0,23.7,27.4,35.1,26.0,30.0,2023-08-27 00:31:00,2023-08-27 13:04:00,45149.07,39922.02,0.0,0.0,0.0,0.0,18.5,38.2,285.0,22.91,5.55,Hyderabad,67,Satisfactory,PM10
2020-03-13,1.0,32.2,17.9,25.3,31.4,19.9,25.0,2020-03-13 00:58:00,2020-03-13 13:00:00,43320.09,40838.38,0.0,0.0,0.0,0.0,18.7,35.3,125.0,26.08,6.69,Bengaluru,81,Satisfactory,"O3, PM10, PM2.5"
2015-09-22,51.0,33.9,26.3,30.3,38.5,31.4,34.8,2015-09-22 00:27:00,2015-09-22 12:36:00,43728.29,39600.0,0.2,0.2,0.0,2.0,11.8,27.0,209.0,17.44,4.42,Kanpur,93,Satisfactory,PM2.5
2017-11-05,53.0,30.2,21.8,25.5,35.2,25.1,29.6,2017-11-05 00:13:00,2017-11-05 11:27:00,40403.03,36196.82,0.7,0.7,0.0,2.0,8.0,20.5,351.0,15.71,3.23,Howrah,129,Moderate,PM10
2022-09-27,51.0,31.9,23.1,27.3,36.6,27.2,31.9,2022-09-27 00:29:00,2022-09-27 12:30:00,43233.83,39600.0,0.1,0.1,0.0,1.0,13.6,25.9,309.0,19.84,4.32,Kanpur,45,Good,"PM10, PM2.5"
2019-08-13,63.0,30.9,25.8,27.9,37.8,31.8,34.3,2019-08-13 00:18:00,2019-08-13 13:28:00,47377.08,2670.65,14.6,14.6,0.0,17.0,13.0,25.6,286.0,11.09,2.53,Agra,69,Satisfactory,PM2.5
2022-12-23,1.0,26.5,13.9,20.1,26.6,13.7,20.7,2022-12-23 00:42:00,2022-12-23 11:27:00,38693.42,35581.56,0.0,0.0,0.0,0.0,9.2,18.7,9.0,14.42,2.88,Kolkata,274,Poor,PM2.5
2021-01-23,0.0,30.7,15.2,21.8,31.5,14.6,21.9,2021-01-23 01:42:00,2021-01-23 12:51:00,40137.95,37211.11,0.0,0.0,0.0,0.0,13.3,24.5,298.0,19.11,4.26,Nashik,142,Moderate,PM2.5
2021-01-25,1.0,29.1,16.8,22.8,29.4,17.4,23.1,2021-01-25 01:44:00,2021-01-25 12:57:00,40398.57,37682.88,0.0,0.0,0.0,0.0,19.1,38.9,338.0,19.26,4.49,Mumbai,207,Poor,"PM10, PM2.5"
2022-01-27,0.0,24.4,10.3,16.6,24.1,7.6,14.8,2022-01-27 01:41:00,2022-01-27 12:53:00,40313.03,37585.59,0.0,0.0,0.0,0.0,14.2,32.0,78.0,19.59,3.94,Nashik,82,Satisfactory,PM10
2016-04-16,1.0,40.2,27.5,33.9,41.8,30.5,35.3,2016-04-16 00:29:00,2016-04-16 13:02:00,45199.69,41913.14,0.0,0.0,0.0,0.0,17.0,36.7,166.0,22.77,7.11,Hyderabad,93,Satisfactory,"PM10, PM2.5"
2016-01-04,3.0,23.1,10.6,17.3,23.1,10.2,17.0,2016-01-04 01:06:00,2016-01-04 11:41:00,38125.55,34538.45,0.0,0.0,0.0,0.0,8.4,16.6,281.0,15.64,2.61,Patna,424,Severe,PM2.5
2019-04-07,63.0,24.9,19.2,21.8,27.1,22.1,24.8,2019-04-06 23:38:00,2019-04-07 12:12:00,45271.4,9562.31,23.0,23.0,0.0,14.0,13.4,28.8,71.0,8.96,1.85,Guwahati,121,Moderate,PM2.5
2021-03-12,51.0,33.2,23.8,27.9,38.3,28.9,32.6,2021-03-12 00:17:00,2021-03-12 12:14:00,43006.65,33044.11,0.5,0.5,0.0,2.0,7.8,19.8,160.0,18.9,4.19,Kolkata,79,Satisfactory,"PM10, PM2.5"
2016-05-27,1.0,33.7,23.3,28.0,35.8,26.4,30.3,2016-05-27 00:25:00,2016-05-27 13:38:00,47601.08,43200.0,0.0,0.0,0.0,0.0,20.5,45.0,267.0,24.05,6.22,Nashik,55,Satisfactory,PM10
2023-11-16,0.0,27.5,14.6,21.2,28.3,14.3,21.7,2023-11-16 00:56:00,2023-11-16 11:45:00,38943.57,33861.19,0.0,0.0,0.0,0.0,9.4,15.8,61.0,14.34,3.0,Lucknow,191,Moderate,PM2.5
2022-03-05,1.0,34.9,19.9,26.8,35.0,19.3,25.4,2022-03-05 01:20:00,2022-03-05 13:11:00,42661.78,39054.5,0.0,0.0,0.0,0.0,15.6,33.5,319.0,23.1,6.31,Pune,127,Moderate,"PM10, PM2.5"
2018-11-20,63.0,28.9,24.2,25.7,31.2,26.8,28.5,2018-11-20 00:40:00,2018-11-20 12:09:00,41337.39,13842.2,48.2,48.2,0.0,22.0,24.8,50.8,47.0,9.03,2.27,Chennai,79,Satisfactory,"CO, PM2.5"
2021-11-12,61.0,23.4,17.8,20.1,25.0,18.8,21.8,2021-11-12 00:47:00,2021-11-12 12:20:00,41594.61,9739.65,11.5,11.5,0.0,19.0,16.9,33.1,347.0,7.82,1.52,Bengaluru,64,Satisfactory,"CO, NO2, PM2.5"
2018-12-02,1.0,25.8,15.2,19.7,25.0,14.8,19.1,2018-12-02 00:49:00,2018-12-02 11:28:00,38329.16,35123.19,0.0,0.0,0.0,0.0,11.3,22.7,278.0,12.86,2.95,Patna,405,Severe,PM2.5
2023-01-08,0.0,27.4,15.8,21.0,25.7,15.0,20.0,2023-01-08 00:59:00,2023-01-08 12:07:00,40064.72,37312.71,0.0,0.0,0.0,0.0,15.2,31.3,38.0,18.78,4.37,Visakhapatnam,195,Moderate,PM10
2021-04-18,2.0,33.3,26.8,29.7,39.1,32.6,34.9,2021-04-18 00:24:00,2021-04-18 12:52:00,44864.44,40820.04,0.0,0.0,0.0,0.0,22.5,47.9,167.0,25.69,5.8,Chennai,43,Good,"CO, O3, PM10"
2018-09-17,61.0,33.2,26.3,29.3,41.4,32.9,36.5,2018-09-16 23:53:00,2018-09-17 12:08:00,44064.14,38179.34,5.3,5.3,0.0,10.0,6.6,23.8,316.0,20.23,4.32,Howrah,110,Moderate,PM10
2018-12-13,0.0,25.7,14.2,19.1,22.5,10.5,16.0,2018-12-13 01:41:00,2018-12-13 12:25:00,38655.52,35668.57,0.0,0.0,0.0,0.0,16.9,33.5,33.0,15.76,4.69,Ahmedabad,145,Moderate,PM2.5
2016-11-09,1.0,28.3,14.4,22.2,28.3,14.1,21.7,2016-11-09 00:48:00,2016-11-09 12:11:00,41002.76,38364.69,0.0,0.0,0.0,0.0,11.5,27.0,50.0,21.11,4.78,Hyderabad,125,Moderate,PM2.5
2018-03-07,2.0,33.3,19.5,25.8,32.5,18.9,24.8,2018-03-07 01:20:00,2018-03-07 13:11:00,42716.41,38840.86,0.0,0.0,0.0,0.0,15.7,33.1,261.0,19.16,5.64,Nashik,116,Moderate,PM2.5
2018-09-10,51.0,28.4,23.6,26.1,33.9,28.6,30.8,2018-09-10 00:55:00,2018-09-10 13:16:00,44432.35,40790.17,1.2,1.2,0.0,9.0,15.2,30.6,275.0,21.39,4.19,Mumbai,68,Satisfactory,CO
2022-02-21,1.0,31.3,16.8,24.0,32.2,17.4,23.8,2022-02-21 01:09:00,2022-02-21 12:56:00,42446.96,39924.95,0.0,0.0,0.0,0.0,13.0,22.3,20.0,24.72,5.82,Bengaluru,114,Moderate,"PM10, PM2.5"
2020-11-16,61.0,25.0,16.3,20.2,26.8,17.4,21.5,2020-11-16 00:58:00,2020-11-16 11:48:00,38967.09,32406.18,6.4,6.4,0.0,6.0,13.4,32.0,28.0,11.41,2.16,Kanpur,177,Moderate,PM2.5
2017-05-24,51.0,39.7,26.2,33.6,42.8,28.4,35.2,2017-05-23 23:56:00,2017-05-24 13:40:00,49448.16,42461.2,0.2,0.2,0.0,1.0,16.0,33.1,125.0,26.53,7.75,Delhi,223,Poor,"PM10, PM2.5"
2016-10-15,51.0,27.1,21.8,24.5,31.1,24.9,28.2,2016-10-15 00:58:00,2016-10-15 12:41:00,42201.8,38201.89,0.4,0.4,0.0,3.0,5.6,16.9,89.0,16.75,3.33,Pune,148,Moderate,PM2.5
2022-09-30,51.0,33.1,25.2,28.8,40.0,31.0,35.2,2022-09-29 23:44:00,2022-09-30 11:41:00,42960.17,38097.37,0.1,0.1,0.0,1.0,11.0,24.5,103.0,19.93,4.25,Guwahati,68,Satisfactory,PM10
2015-07-30,3.0,26.9,18.5,23.0,27.2,19.5,23.7,2015-07-30 00:34:00,2015-07-30 13:17:00,45756.66,39740.05,0.0,0.0,0.0,0.0,20.7,43.9,286.0,19.98,4.41,Bengaluru,49,Good,CO
2020-04-12,1.0,37.9,22.9,30.2,37.3,22.3,29.2,2020-04-12 00:18:00,2020-04-12 13:01:00,45813.39,40543.29,0.0,0.0,0.0,0.0,16.1,33.5,314.0,24.42,7.61,Kanpur,105,Moderate,PM2.5
2022-12-29,2.0,19.9,7.1,13.4,19.0,5.7,12.6,2022-12-29 01:24:00,2022-12-29 11:52:00,37687.94,32733.32,0.0,0.0,0.0,0.0,7.1,17.6,23.0,12.66,2.05,Lucknow,262,Poor,PM2.5
2020-12-18,1.0,24.4,13.1,18.4,24.2,11.6,18.0,2020-12-18 00:40:00,2020-12-18 11:25:00,38696.83,35698.16,0.0,0.0,0.0,0.0,13.5,29.5,5.0,14.12,2.85,Howrah,231,Poor,"PM10, PM2.5"
2021-08-08,51.0,32.6,26.7,29.6,37.2,32.1,34.8,2021-08-08 00:08:00,2021-08-08 12:57:00,46153.18,41353.34,0.2,0.2,0.0,2.0,23.4,48.2,218.0,23.34,5.22,Visakhapatnam,45,Good,NO2
2021-06-14,63.0,31.4,23.2,26.2,34.3,25.4,28.4,2021-06-14 00:11:00,2021-06-14 13:21:00,47365.0,13618.78,9.0,9.0,0.0,7.0,23.0,49.7,261.0,12.26,3.54,Hyderabad,32,Good,"NO2, PM2.5, SO2"
2018-02-20,1.0,28.5,20.8,24.7,31.9,24.0,27.7,2018-02-20 00:59:00,2018-02-20 12:45:00,42390.91,39324.86,0.0,0.0,0.0,0.0,13.8,33.5,74.0,23.29,4.63,Chennai,116,Moderate,PM2.5
2022-03-02,0.0,30.8,18.3,24.1,33.8,19.3,25.7,2022-03-02 00:27:00,2022-03-02 12:10:00,42210.69,38920.06,0.0,0.0,0.0,0.0,9.1,22.7,47.0,20.15,4.32,Howrah,187,Moderate,"PM10, PM2.5"
2019-08-12,51.0,33.3,27.4,30.3,39.3,33.2,36.3,2019-08-12 00:06:00,2019-08-12 13:16:00,47399.82,41510.98,0.2,0.2,0.0,2.0,15.3,30.2,290.0,19.34,4.49,Lucknow,80,Satisfactory,"CO, PM2.5"
2022-04-29,1.0,39.6,24.9,32.4,40.3,26.5,32.6,2022-04-29 00:21:00,2022-04-29 13:05:00,45865.5,39527.86,0.0,0.0,0.0,0.0,14.7,31.7,244.0,24.68,7.51,Hyderabad,93,Satisfactory,"CO, PM10, PM2.5"
2020-07-28,63.0,27.7,19.6,22.6,31.4,21.6,25.1,2020-07-28 00:34:00,2020-07-28 13:17:00,45792.79,35766.07,8.8,8.8,0.0,15.0,17.3,33.1,294.0,17.42,3.48,Bengaluru,40,Good,"O3, PM10, PM2.5"
2020-08-11,63.0,32.3,26.9,29.2,39.6,32.7,36.1,2020-08-11 00:17:00,2020-08-11 13:29:00,47475.15,24807.7,10.6,10.6,0.0,15.0,12.8,22.0,259.0,14.43,3.19,Agra,57,Satisfactory,CO
2021-07-21,51.0,32.7,25.8,28.9,40.7,31.9,35.3,2021-07-21 00:06:00,2021-07-21 13:48:00,49293.65,39099.48,1.7,1.7,0.0,8.0,11.6,26.6,97.0,19.55,4.29,Delhi,74,Satisfactory,"NO2, PM10, PM2.5"
2021-02-26,1.0,33.0,19.5,26.0,33.5,18.9,25.3,2021-02-26 01:25:00,2021-02-26 13:09:00,42243.92,38879.5,0.0,0.0,0.0,0.0,15.5,31.3,281.0,20.4,5.55,Pune,93,Satisfactory,"PM10, PM2.5"
2018-04-27,61.0,38.9,24.7,30.9,40.5,24.9,31.6,2018-04-27 00:12:00,2018-04-27 13:18:00,47174.01,36000.0,2.0,2.0,0.0,2.0,21.4,39.6,101.0,23.06,6.99,Agra,159,Moderate,PM2.5
2019-05-24,1.0,39.4,27.1,33.5,42.2,29.6,35.5,2019-05-24 00:12:00,2019-05-24 13:13:00,46910.77,41334.79,0.0,0.0,0.0,0.0,20.3,35.6,244.0,22.73,6.13,Hyderabad,82,Satisfactory,"OZONE, PM10"
2023-04-13,0.0,39.1,25.9,31.7,41.4,28.2,34.7,2023-04-13 00:12:00,2023-04-13 12:42:00,45021.42,40046.32,0.0,0.0,0.0,0.0,21.5,44.6,211.0,23.79,6.96,Visakhapatnam,146,Moderate,PM10
2020-02-29,0.0,32.9,16.9,24.5,32.3,15.0,22.8,2020-02-29 01:25:00,2020-02-29 13:09:00,42276.93,38881.72,0.0,0.0,0.0,0.0,17.3,36.7,241.0,22.72,6.18,Nashik,112,Moderate,PM2.5
2022-04-15,1.0,39.7,27.1,32.0,44.1,32.4,36.3,2022-04-14 23:46:00,2022-04-15 12:26:00,45630.9,42334.47,0.0,0.0,0.0,0.0,16.8,33.5,201.0,22.53,6.2,Howrah,80,Satisfactory,PM10
2023-11-20,51.0,28.6,17.2,22.4,29.6,17.6,23.0,2023-11-20 00:50:00,2023-11-20 12:20:00,41369.75,36694.79,0.1,0.1,0.0,1.0,18.9,37.8,58.0,17.71,4.0,Bengaluru,59,Satisfactory,"PM10, PM2.5"
2023-11-30,53.0,21.8,14.1,17.6,22.0,14.4,18.1,2023-11-30 01:25:00,2023-11-30 11:54:00,37707.75,31570.64,1.0,1.0,0.0,5.0,13.3,27.0,24.0,9.33,1.78,Delhi,398,Very Poor,PM2.5
2021-10-03,51.0,29.7,20.6,24.4,34.6,24.2,28.5,2021-10-03 00:56:00,2021-10-03 12:51:00,42900.11,38375.42,1.0,1.0,0.0,7.0,12.3,26.3,280.0,19.75,4.0,Nashik,48,Good,PM10
2020-11-22,55.0,30.2,22.9,26.2,33.6,26.3,29.5,2020-11-22 00:36:00,2020-11-22 11:50:00,40401.95,36718.69,3.1,3.1,0.0,6.0,18.1,37.8,50.0,16.33,3.7,Visakhapatnam,114,Moderate,PM10
2022-10-24,63.0,23.8,19.8,21.8,27.0,18.9,23.4,2022-10-23 23:56:00,2022-10-24 11:17:00,40813.48,0.0,31.9,31.9,0.0,24.0,26.7,52.6,88.0,2.52,0.93,Guwahati,47,Good,"PM10, PM2.5"
2020-08-10,61.0,25.8,22.6,23.8,27.8,24.6,26.2,2020-08-10 00:44:00,2020-08-10 13:34:00,46170.63,3316.54,11.0,11.0,0.0,22.0,21.3,43.2,252.0,8.37,1.93,Pune,43,Good,CO
2020-03-12,1.0,27.8,14.2,21.2,27.5,13.2,20.6,2020-03-12 01:00:00,2020-03-12 12:55:00,42906.0,38423.96,0.0,0.0,0.0,0.0,15.3,32.8,152.0,19.69,4.54,Agra,81,Satisfactory,PM2.5
2021-03-19,2.0,30.4,22.1,26.2,35.2,25.5,29.9,2021-03-19 00:43:00,2021-03-19 12:49:00,43570.8,40699.95,0.0,0.0,0.0,0.0,16.6,34.9,145.0,24.7,5.19,Chennai,82,Satisfactory,"PM10, PM2.5"
2019-03-21,1.0,30.5,17.8,23.5,31.9,18.9,24.4,2019-03-20 23:56:00,2019-03-21 12:04:00,43698.46,38936.52,0.0,0.0,0.0,0.0,14.1,29.5,62.0,19.46,4.48,Guwahati,148,Moderate,PM2.5
2022-07-03,61.0,30.8,25.8,27.8,37.3,32.2,33.6,2022-07-02 23:26:00,2022-07-03 12:55:00,48549.0,18695.59,4.0,4.0,0.0,10.0,16.3,32.0,154.0,13.94,3.02,Howrah,41,Good,"CO, PM10, PM2.5"
2021-02-18,1.0,26.5,13.0,19.1,28.0,12.0,19.1,2021-02-18 01:12:00,2021-02-18 12:33:00,40876.93,36196.16,0.0,0.0,0.0,0.0,10.7,16.2,50.0,17.73,3.54,Kanpur,195,Moderate,PM2.5
2021-04-05,2.0,31.8,24.7,27.7,37.2,28.0,32.0,2021-04-05 00:59:00,2021-04-05 13:23:00,44669.67,40736.02,0.0,0.0,0.0,0.0,22.7,45.4,327.0,24.12,5.36,Mumbai,90,Satisfactory,"O3, PM10, PM2.5"
2019-06-15,1.0,36.3,26.8,31.6,37.3,27.6,32.4,2019-06-15 00:11:00,2019-06-15 13:21:00,47366.88,43102.19,0.0,0.0,0.0,0.0,22.0,47.2,264.0,24.09,8.18,Hyderabad,58,Satisfactory,"PM10, PM2.5"
2021-12-16,2.0,26.0,15.7,20.5,27.2,16.6,21.6,2021-12-16 01:32:00,2021-12-16 12:28:00,39334.09,36000.0,0.0,0.0,0.0,0.0,11.2,21.2,30.0,14.5,2.87,Nashik,106,Moderate,PM2.5
2023-02-23,1.0,31.3,16.3,23.5,29.2,15.6,21.9,2023-02-23 00:48:00,2023-02-23 12:17:00,41367.85,38239.25,0.0,0.0,0.0,0.0,23.0,40.7,271.0,18.5,5.64,Patna,221,Poor,PM2.5
2021-12-11,0.0,22.7,10.1,15.6,21.5,8.8,14.5,2021-12-11 01:16:00,2021-12-11 11:47:00,37828.87,32537.67,0.0,0.0,0.0,0.0,10.2,22.0,301.0,13.24,2.51,Kanpur,186,Moderate,PM2.5
2016-01-09,1.0,29.9,16.3,23.4,28.7,15.9,22.0,2016-01-09 01:18:00,2016-01-09 12:27:00,40158.03,36307.29,0.0,0.0,0.0,0.0,10.1,24.8,134.0,19.41,4.9,Hyderabad,168,Moderate,PM2.5
2019-06-20,61.0,33.5,26.4,29.3,42.1,33.2,36.7,2019-06-19 23:01:00,2019-06-20 12:47:00,49602.32,40539.09,7.7,7.7,0.0,9.0,9.3,22.7,71.0,21.59,4.6,Guwahati,76,Satisfactory,PM2.5
2017-05-13,1.0,35.1,27.8,30.9,40.4,34.7,36.8,2017-05-13 00:34:00,2017-05-13 13:35:00,46838.2,43200.0,0.0,0.0,0.0,0.0,20.2,42.1,281.0,22.51,5.45,Mumbai,91,Satisfactory,PM10
2021-11-30,1.0,27.3,16.3,20.8,27.6,16.9,21.6,2021-11-30 00:29:00,2021-11-30 11:20:00,39094.51,35824.24,0.0,0.0,0.0,0.0,11.6,24.8,353.0,15.46,3.17,Kolkata,168,Moderate,"PM10, PM2.5"
2018-03-16,1.0,29.8,15.8,22.5,28.8,13.7,20.9,2018-03-16 00:59:00,2018-03-16 12:59:00,43224.64,38190.91,0.0,0.0,0.0,0.0,20.9,45.4,326.0,19.92,5.43,Delhi,244,Poor,"OZONE, PM10, PM2.5"
